listing_id;Details
279802;Terrace Mountain view Jacuzzi Air conditioning Swimming pool Basement Guest toilet Garden Balcony Sea/lake view Built-in kitchen
279803;Fireplace, Terrace, Swimming pool, Basement, Garden, Sea/lake view, Built-in kitchen
279804;Fireplace, Terrace, Guest apartment, Mountain view, Air conditioning, Swimming pool, Garden, Built-in kitchen
279806;Security system, Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Guest toilet, Garden, Balcony, Sea/lake view, Built-in kitchen
279807;Security system Terrace Air conditioning Swimming pool Guest toilet Garden Balcony Built-in kitchen
279814;Terrace, Waterfront, Jacuzzi, Air conditioning, Swimming pool, Garden, Sea/lake view
279816;Golf course, Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Built-in kitchen
279818;Golf course, Fireplace, Terrace, Swimming pool, Basement, Garden, Sea/lake view, Built-in kitchen
279824;Fireplace, Terrace, Swimming pool, Guest toilet, Garden, Sea/lake view, Built-in kitchen
279828;Fireplace Terrace Guest apartment Mountain view Air conditioning Swimming pool Basement Guest toilet Garden Built-in kitchen
279829;Air conditioning, Swimming pool, Garden
279831;Fireplace, Terrace, Air conditioning, Swimming pool, Basement, Garden, Balcony, Sea/lake view, Built-in kitchen
279833;Terrace, Swimming pool, Basement, Guest toilet, Garden, Sea/lake view, Built-in kitchen
279836;Terrace, Air conditioning, Swimming pool
279838;Golf course, Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Basement, Sauna,  Guest toilet, Sea/lake view, Built-in kitchen
279842;Fireplace, Terrace, Guest apartment, Air conditioning, Swimming pool,  Guest toilet, Garden, Built-in kitchen
279844;Security system, Fireplace, Terrace, Guest apartment, Mountain view, Swimming pool, Garden, Built-in kitchen
279845;Swimming pool, Guest toilet, Garden, Sea/lake view, Built-in kitchen
279847;Garden
279849;Terrace, Accessible for wheelchairs, Air conditioning, Swimming pool, Basement, Garden, Balcony, Sea/lake view, Built-in kitchen
279858;Fireplace, Terrace, Mountain view, Swimming pool, Guest toilet, Garden, Sea/lake view, Built-in kitchen
279862;Security system, Fireplace, Terrace, Waterfront, Air conditioning, Swimming pool, Sauna, Guest toilet, Garden, Sea/lake view, Built-in kitchen
279864;Fireplace, Terrace, Guest apartment, Mountain view, Air conditioning, Swimming pool,  Garden, Built-in kitchen
279865;Golf course, Fireplace, Terrace, Helicopter pad, Mountain view, Air conditioning, Swimming pool, Tennis court, Guest toilet, Garden
279867;Fireplace, Terrace, Jacuzzi, Air conditioning, Swimming pool, Basement,  Garden, Built-in kitchen
279868;Fireplace Terrace Swimming pool Garden
279869;Terrace, Waterfront, Air conditioning, Basement, Garden, Balcony, Sea/lake view, Built-in kitchen
279872;Mountain view, Air conditioning, Swimming pool, Sea/lake view, Built-in kitchen
279875;Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Garden
279876;Fireplace, Terrace, Jacuzzi, Swimming pool, Sauna
279880;Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Balcony, Built-in kitchen
279881;Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Balcony, Sea/lake view
279883;Fireplace, Terrace, Air conditioning, Swimming pool, Patio, Sauna, Guest toilet, Garden, Balcony, Built-in kitchen
279885;Terrace, Air conditioning, Swimming pool, Garden, Balcony, Built-in kitchen
279887;Fireplace, Terrace, Guest apartment, Mountain view, Swimming pool, Patio, Built-in kitchen
279888;Waterfront, Sea/lake view
279891;Security system, Fireplace, Terrace, Guest apartment, Air conditioning, Swimming pool, Guest toilet, Garden, Sea/lake view, Built-in kitchen
279895;Fireplace, Terrace, Air conditioning, Swimming pool, Garden
279897;Fireplace, Terrace, Guest apartment, Mountain view, Swimming pool, Sauna, Garden, Sea/lake view, Built-in kitchen
279898;Fireplace, Terrace, Swimming pool, Garden, Built-in kitchen
279899;Fireplace, Terrace, Air conditioning, Swimming pool, Garden, Balcony, Sea/lake view, Built-in kitchen
279901;Security system Fireplace Terrace Mountain view Air conditioning Swimming pool Basement Guest toilet Garden Balcony Sea/lake view Built-in kitchen
279902;Terrace, Mountain view, Waterfront, Jacuzzi, Swimming pool, Patio, Garden, Sea/lake view
279903;Security system, Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Balcony, Built-in kitchen
279904;Terrace, Waterfront, Air conditioning, Basement, Guest toilet, Garden, Balcony, Sea/lake view, Built-in kitchen
279906;Security system, Terrace, Air conditioning, Swimming pool, Patio, Garden, Sea/lake view, Built-in kitchen
279907;Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Basement, Garden, Sea/lake view, Built-in kitchen
279912;Security system, Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Balcony
279913;Security system Fireplace Terrace Guest apartment Air conditioning Swimming pool Patio Guest toilet Garden Balcony Built-in kitchen
279918;Fireplace, Guest apartment, Mountain view, Swimming pool, Sauna, Sea/lake view
279921;Fireplace, Terrace, Guest apartment, Jacuzzi, Air conditioning, Swimming pool, Guest toilet, Garden, Sea/lake view, Built-in kitchen
279923;Terrace, Mountain view, Air conditioning, Swimming pool, Sea/lake view
279925;Fireplace Air conditioning Swimming pool Built-in kitchen
279933;Air conditioning Swimming pool Guest toilet Garden Sea/lake view Built-in kitchen
279938;Fireplace, Terrace, Air conditioning, Swimming pool, Garden, Built-in kitchen
279940;Security system, Terrace, Air conditioning, Swimming pool,  Guest toilet, Built-in kitchen
279942;Security system Fireplace Terrace Mountain view Air conditioning Swimming pool Basement Guest toilet Garden Balcony Sea/lake view Built-in kitchen
279943;Elevator, Terrace, Accessible for wheelchairs, Guest apartment, Mountain view, Air conditioning, Swimming pool, Basement, Lake view, Guest toilet, Garden, Built-in kitchen
279947;Fireplace, Terrace, Guest apartment, Mountain view, Air conditioning, Swimming pool, Garden, Built-in kitchen, Senior oriented
279950;Security system, Terrace, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Balcony, Built-in kitchen
279951;Fireplace Terrace Mountain view Garden Sea/lake view
279952;Fireplace, Terrace, Air conditioning, Swimming pool, Patio, Guest toilet, Garden, Balcony, Sea/lake view
279953;Terrace, Basement, Patio, Garden
279956;Fireplace, Terrace, Mountain view, Swimming pool, Basement, Guest toilet, Garden, Built-in kitchen
279957;Terrace Mountain view Air conditioning Swimming pool Guest toilet Garden Sea/lake view Built-in kitchen
279958;Fireplace, Security system, Guest apartment, Jacuzzi, Air conditioning, Basement, Patio, Sauna, Guest toilet, Built-in kitchen, Mountain view, Swimming pool,  Garden, Senior oriented
279959;Fireplace, Terrace, Mountain view, Swimming pool, Garden, Built-in kitchen
279963;Fireplace, Terrace, Guest apartment, Air conditioning, Swimming pool, Garden, Sea/lake view, Built-in kitchen
279966;Fireplace
279969;Fireplace, Terrace, Guest apartment, Swimming pool, Tennis court, Guest toilet, Garden, Balcony, Built-in kitchen
279973;Fireplace, Terrace, Mountain view, Swimming pool, Patio, Garden, Sea/lake view
279976;Fireplace, Terrace, Swimming pool, Patio, Sauna, Garden
279977;Security system Fireplace Elevator Terrace Accessible for wheelchairs Air conditioning Swimming pool Basement Guest toilet Balcony Senior oriented
279978;Terrace, Air conditioning, Swimming pool, Garden, Balcony
279979;Terrace, Air conditioning, Swimming pool, Garden
279980;Fireplace, Mountain view, Basement, Patio, Garden
279983;Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Built-in kitchen
279984;Security system, Terrace, Jacuzzi, Air conditioning, Swimming pool, Guest toilet, Garden, Balcony, Built-in kitchen
279989;Terrace, Mountain view, Air conditioning, Swimming pool, Basement, Patio, Guest toilet, Garden, Balcony, Sea/lake view, Built-in kitchen
279990;Security system, Terrace, Air conditioning, Swimming pool, Basement, Garden, Balcony, Sea/lake view, Built-in kitchen
279992;Security system, Terrace, Waterfront, Air conditioning, Swimming pool, Sauna,  Garden, Sea/lake view
279994;Fireplace, Terrace, Basement, Garden, Built-in kitchen
279996;Fireplace Terrace Guest apartment Mountain view Air conditioning Swimming pool Garden
280003;Fireplace Terrace Mountain view Air conditioning Swimming pool Basement Guest toilet Garden Built-in kitchen
280006;Security system, Terrace, Swimming pool, Basement, Guest toilet, Garden, Sea/lake view, Built-in kitchen
280010;Fireplace, Terrace, Jacuzzi, Air conditioning, Swimming pool, Guest toilet, Sea/lake view, Built-in kitchen
280014;Terrace, Jacuzzi, Air conditioning, Swimming pool, Basement, Guest toilet, Sea/lake view, Built-in kitchen
280015;Fireplace, Terrace, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Balcony, Sea/lake view, Built-in kitchen
280016;Fireplace, Terrace, Guest apartment, Swimming pool, Patio, Tennis court, Guest toilet, Garden, Sea/lake view, Built-in kitchen
280017;Terrace Balcony
280018;Fireplace, Terrace, Swimming pool, Basement, Garden
280019;Terrace Mountain view Air conditioning Swimming pool Patio Guest toilet Garden Sea/lake view
280020;Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Basement, Garden, Built-in kitchen
280021;Air conditioning Swimming pool Guest toilet Built-in kitchen
280023;Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Guest toilet, Garden, Sea/lake view, Built-in kitchen
280024;Security system, Terrace, Swimming pool, Basement, Garden, Balcony, Sea/lake view, Built-in kitchen
280025;Security system, Fireplace, Terrace, Mountain view, Swimming pool, Garden, Built-in kitchen
280030;Fireplace, Terrace, Waterfront, Swimming pool, Garden, Built-in kitchen
280032;Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Guest toilet, Garden, Sea/lake view, Built-in kitchen
280035;Security system, Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Guest toilet, Garden, Balcony, Sea/lake view, Built-in kitchen
280040;Fireplace, Terrace, Swimming pool, Built-in kitchen
280042;Security system Terrace Mountain view Air conditioning Swimming pool Garden Balcony Sea/lake view Built-in kitchen
280044;Golf course, Fireplace, Terrace, Swimming pool, Basement, Guest toilet, Garden, Built-in kitchen
280045;Fireplace, Terrace, Guest apartment, Mountain view, Swimming pool, Basement, Patio, Garden, Built-in kitchen
280047;Security system, Fireplace, Terrace, Air conditioning, Basement, Guest toilet, Garden, Balcony, Built-in kitchen
280048;Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Built-in kitchen
280049;Mountain view
280050;Terrace Air conditioning Patio Garden Balcony Built-in kitchen
280052;Fireplace, Guest apartment, Mountain view, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Built-in kitchen
280057;Fireplace Air conditioning Swimming pool Guest toilet Garden Balcony Built-in kitchen
280058;Terrace, Air conditioning, Swimming pool, Garden, Sea/lake view, Built-in kitchen
280061;Air conditioning, Built-in kitchen
280066;Fireplace, Mountain view, Swimming pool, Sea/lake view, Built-in kitchen
280067;Fireplace, Terrace, Guest apartment, Mountain view, Swimming pool, Basement, Sauna, Garden
280070;Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Guest toilet, Garden, Balcony, Built-in kitchen
280072;Fireplace, Terrace, Swimming pool, Basement, Garden, Balcony, Sea/lake view, Built-in kitchen
280078;Terrace, Mountain view, Air conditioning, Swimming pool, Garden
280079;Terrace Mountain view Air conditioning Swimming pool Basement Patio Sauna Guest toilet Attic Garden Built-in kitchen
280080;Fireplace, Security system, Guest apartment, Jacuzzi, Air conditioning, Basement, Sauna, Guest toilet, Built-in kitchen, Sea/lake view, Terrace, Swimming pool, Garden, Balcony
280081;Terrace, Guest apartment, Swimming pool, Basement, Garden, Built-in kitchen
280083;Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Built-in kitchen
280088;Terrace, Air conditioning, Swimming pool, Patio, Garden
280093;Terrace, Air conditioning, Swimming pool, Guest toilet, Sea/lake view, Built-in kitchen
280095;Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Sea/lake view, Built-in kitchen
280097;Fireplace, Terrace, Guest apartment, Mountain view, Air conditioning, Swimming pool, Basement, Patio, Guest toilet, Garden, Built-in kitchen
280115;Terrace, Guest apartment, Air conditioning, Swimming pool, Basement, Garden, Sea/lake view
280119;Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Patio, Guest toilet, Garden, Sea/lake view, Built-in kitchen
280120;Fireplace, Terrace, Air conditioning, Swimming pool, Sauna, Garden, Sea/lake view
280122;Terrace, Mountain view, Air conditioning, Swimming pool, Garden
280123;Terrace, Air conditioning, Swimming pool, Basement, Patio, Guest toilet, Balcony, Built-in kitchen
280124;Fireplace, Terrace, Mountain view, Swimming pool, Guest toilet, Garden, Sea/lake view, Built-in kitchen
280130;Fireplace Terrace Air conditioning Swimming pool Guest toilet Garden Built-in kitchen
280131;Security system Fireplace Terrace Air conditioning Guest toilet Garden Balcony Sea/lake view Built-in kitchen
280132;Fireplace, Terrace, Mountain view, Swimming pool, Garden
280133;Security system, Fireplace, Patio, Garden, Sea/lake view, Built-in kitchen
280134;Terrace, Accessible for wheelchairs, Air conditioning, Swimming pool, Guest toilet, Garden, Built-in kitchen
280135;Fireplace, Terrace, Swimming pool, Garden, Sea/lake view, Built-in kitchen
280138;Fireplace, Terrace, Air conditioning, Swimming pool, Garden, Sea/lake view, Built-in kitchen
280142;Terrace, Air conditioning, Swimming pool, Patio, Built-in kitchen
280147;Fireplace, Terrace, Mountain view, Swimming pool, Patio, Guest toilet, Garden, Built-in kitchen
280149;Air conditioning, Swimming pool
280152;Terrace Air conditioning Swimming pool Garden Built-in kitchen
280153;Mountain view
280156;Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Sea/lake view
280157;Terrace, Waterfront, Air conditioning, Swimming pool, Garden, Sea/lake view, Built-in kitchen
280158;Terrace, Swimming pool, Guest toilet, Garden, Balcony, Built-in kitchen
280163;Security system Fireplace Terrace Air conditioning Swimming pool Guest toilet Garden Balcony Built-in kitchen
280164;Terrace, Waterfront, Jacuzzi, Air conditioning, Swimming pool, Garden, Sea/lake view
280165;Fireplace, Terrace, Guest apartment, Mountain view, Jacuzzi, Air conditioning, Swimming pool, Basement, Garden, Sea/lake view, Built-in kitchen
280166;Terrace, Basement
280184;Terrace, Mountain view, Swimming pool, Basement, Garden, Balcony, Sea/lake view
