listing_id	old_price	new_price	change_date	Details
279903	2200000	2300000	2017-08-08	Security system, Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Balcony, Built-in kitchen
279904	2300000	2450000	2016-07-22	Terrace, Waterfront, Air conditioning, Basement, Guest toilet, Garden, Balcony, Sea/lake view, Built-in kitchen
279907	1950000	1750000	2017-01-24	Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Basement, Garden, Sea/lake view, Built-in kitchen
279912	2450000	2600000	2016-08-23	Security system, Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Balcony
279912	2600000	2450000	2017-03-15	Security system, Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Balcony
279918	2450000	2390000	2016-09-08	Fireplace, Guest apartment, Mountain view, Swimming pool, Sauna, Sea/lake view
279921	1750000	1480000	2016-09-28	Fireplace, Terrace, Guest apartment, Jacuzzi, Air conditioning, Swimming pool, Guest toilet, Garden, Sea/lake view, Built-in kitchen
279923	2450000	2150000	2016-09-02	Terrace, Mountain view, Air conditioning, Swimming pool, Sea/lake view
279943	2180000	1980000	2016-03-03	Elevator, Terrace, Accessible for wheelchairs, Guest apartment, Mountain view, Air conditioning, Swimming pool, Basement, Lake view, Guest toilet, Garden, Built-in kitchen
279952	1950000	1750000	2016-01-21	Fireplace, Terrace, Air conditioning, Swimming pool, Patio, Guest toilet, Garden, Balcony, Sea/lake view
279953	1990000	1900000	2017-01-17	Terrace, Basement, Patio, Garden
279956	1200000	1280000	2016-03-03	Fireplace, Terrace, Mountain view, Swimming pool, Basement, Guest toilet, Garden, Built-in kitchen
279959	1595000	1395000	2016-10-28	Fireplace, Terrace, Mountain view, Swimming pool, Garden, Built-in kitchen
279962	1500000	1600000	2016-04-01	Fireplace, Terrace, Mountain view, Swimming pool, Garden, Built-in kitchen
279967	1500000	1750000	2016-07-07	Fireplace
279969	1980000	1880000	2016-03-03	Fireplace, Terrace, Guest apartment, Swimming pool, Tennis court, Guest toilet, Garden, Balcony, Built-in kitchen
279969	1880000	1790000	2016-05-03	Fireplace, Terrace, Guest apartment, Swimming pool, Tennis court, Guest toilet, Garden, Balcony, Built-in kitchen
279973	1500000	1450000	2017-03-19	Fireplace, Terrace, Mountain view, Swimming pool, Patio, Garden, Sea/lake view
279979	1700000	1800000	2017-06-17	Terrace, Air conditioning, Swimming pool, Garden
279980	2400000	2990000	2016-04-02	Fireplace, Mountain view, Basement, Patio, Garden
279980	2990000	3090000	2016-12-23	Fireplace, Mountain view, Basement, Patio, Garden
279980	3090000	2950000	2017-02-02	Fireplace, Mountain view, Basement, Patio, Garden
279986	2400000	1995000	2016-03-10	Security system, Terrace, Jacuzzi, Air conditioning, Swimming pool, Guest toilet, Garden, Balcony, Built-in kitchen
279988	1700000	1500000	2016-09-15	Security system, Terrace, Jacuzzi, Air conditioning, Swimming pool, Guest toilet, Garden, Balcony, Built-in kitchen
279994	1350000	1225000	2017-01-14	Fireplace, Terrace, Basement, Garden, Built-in kitchen
279994	1225000	1350000	2017-03-18	Fireplace, Terrace, Basement, Garden, Built-in kitchen
279996	1950000	1500000	2016-12-29	Fireplace Terrace Guest apartment Mountain view Air conditioning Swimming pool Garden
280005	2380000	2450000	2016-01-30	Fireplace Terrace Mountain view Air conditioning Swimming pool Basement Guest toilet Garden Built-in kitchen
280015	1500000	1850000	2016-07-15	Fireplace, Terrace, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Balcony, Sea/lake view, Built-in kitchen
280020	1950000	2230000	2017-01-05	Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Basement, Garden, Built-in kitchen
280023	1500000	1700000	2016-04-06	Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Guest toilet, Garden, Sea/lake view, Built-in kitchen
280037	1560000	1490000	2016-02-05	Security system, Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Guest toilet, Garden, Balcony, Sea/lake view, Built-in kitchen
280040	2350000	2995000	2016-02-06	Fireplace, Terrace, Swimming pool, Built-in kitchen
280047	2300000	1975000	2016-10-20	Security system, Fireplace, Terrace, Air conditioning, Basement, Guest toilet, Garden, Balcony, Built-in kitchen
280048	1500000	1590000	2016-07-23	Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Built-in kitchen
280049	1850000	1900000	2016-07-05	Mountain view
280050	1675000	2290000	2017-07-07	Terrace Air conditioning Patio Garden Balcony Built-in kitchen
280051	1700000	1250000	2016-08-31	Terrace Air conditioning Patio Garden Balcony Built-in kitchen
280070	2295000	2400000	2016-03-27	Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Guest toilet, Garden, Balcony, Built-in kitchen
280070	2400000	2590000	2017-01-12	Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Guest toilet, Garden, Balcony, Built-in kitchen
280070	2590000	2800000	2017-08-01	Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Guest toilet, Garden, Balcony, Built-in kitchen
280078	1495000	2500000	2017-05-16	Terrace, Mountain view, Air conditioning, Swimming pool, Garden
280079	1495000	1490000	2016-06-03	Terrace Mountain view Air conditioning Swimming pool Basement Patio Sauna Guest toilet Attic Garden Built-in kitchen
280081	1495000	1950000	2016-07-30	Terrace, Guest apartment, Swimming pool, Basement, Garden, Built-in kitchen
280083	1590000	1380000	2016-04-08	Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Built-in kitchen
280083	1380000	1590000	2016-05-28	Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Built-in kitchen
280085	1290000	1450000	2016-04-02	Security system, Fireplace, Terrace, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Built-in kitchen
280088	1490000	995000	2016-05-25	Terrace, Air conditioning, Swimming pool, Patio, Garden
280088	995000	1200000	2017-05-13	Terrace, Air conditioning, Swimming pool, Patio, Garden
280095	1480000	1350000	2017-02-24	Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Sea/lake view, Built-in kitchen
280096	1480000	1350000	2016-03-11	Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Sea/lake view, Built-in kitchen
280097	1475000	1500000	2017-05-06	Fireplace, Terrace, Guest apartment, Mountain view, Air conditioning, Swimming pool, Basement, Patio, Guest toilet, Garden, Built-in kitchen
280103	1465000	1495000	2016-03-11	Fireplace, Terrace, Guest apartment, Mountain view, Air conditioning, Swimming pool, Basement, Patio, Guest toilet, Garden, Built-in kitchen
280124	1400000	1190000	2017-02-25	Fireplace, Terrace, Mountain view, Swimming pool, Guest toilet, Garden, Sea/lake view, Built-in kitchen
280133	1400000	1150000	2016-11-19	Security system, Fireplace, Patio, Garden, Sea/lake view, Built-in kitchen
280138	1395000	1500000	2017-04-22	Fireplace, Terrace, Air conditioning, Swimming pool, Garden, Sea/lake view, Built-in kitchen
280147	1300000	1350000	2016-06-10	Fireplace, Terrace, Mountain view, Swimming pool, Patio, Guest toilet, Garden, Built-in kitchen
280157	1300000	1190000	2016-07-28	Terrace, Waterfront, Air conditioning, Swimming pool, Garden, Sea/lake view, Built-in kitchen
280166	1300000	1150000	2016-02-19	Terrace, Basement
280178	1275000	1225000	2016-04-27	Terrace, Basement
280190	1290000	1080000	2016-03-22	Fireplace Terrace Air conditioning Swimming pool Garden Balcony Sea/lake view Built-in kitchen
280203	1350000	1290000	2016-04-23	Fireplace, Terrace, Air conditioning, Swimming pool, Basement, Garden, Sea/lake view, Built-in kitchen
280211	1250000	1300000	2016-03-11	Fireplace, Terrace, Mountain view, Jacuzzi, Air conditioning, Swimming pool, Basement, Garden
280218	1199000	1300000	2016-05-21	Fireplace, Terrace, Air conditioning, Swimming pool, Basement, Patio, Guest toilet, Garden, Sea/lake view, Built-in kitchen
280227	1500000	1350000	2016-07-13	Fireplace, Terrace, Swimming pool, Garden, Built-in kitchen
280255	1150000	1250000	2016-02-27	Fireplace, Terrace, Mountain view, Swimming pool, Basement, Garden, Built-in kitchen
280275	1150000	1075000	2017-02-10	Terrace, Air conditioning, Swimming pool, Basement, Garden, Built-in kitchen
280281	1395000	1560000	2016-01-27	Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Built-in kitchen
280281	1560000	460000	2017-06-20	Terrace, Mountain view, Air conditioning, Swimming pool, Garden, Built-in kitchen
280299	1200000	1075000	2017-01-27	Security system, Fireplace, Terrace, Mountain view, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Built-in kitchen
280361	1000000	1080000	2016-01-26	Fireplace, Terrace, Air conditioning, Swimming pool, Garden, Sea/lake view, Built-in kitchen
280384	995000	920000	2017-02-11	Terrace, Jacuzzi, Air conditioning, Basement, Patio, Garden, Balcony, Sea/lake view, Built-in kitchen
280621	2300000	2850000	2016-03-23	Terrace, Mountain view, Swimming pool, Guest toilet, Garden, Built-in kitchen
281565	0	3350000	2016-02-05	Air conditioning
281571	1200000	1350000	2016-06-30	Terrace, Swimming pool, Basement, Garden, Balcony, Sea/lake view
281572	0	7500000	2016-03-18	Fireplace, Terrace, Swimming pool, Basement, Tennis court, Guest toilet, Garden, Sea/lake view, Built-in kitchen
281572	7500000	5500000	2016-10-08	Fireplace, Terrace, Swimming pool, Basement, Tennis court, Guest toilet, Garden, Sea/lake view, Built-in kitchen
281573	6000000	5500000	2017-05-30	Security system, Fireplace, Terrace, Guest apartment, Waterfront, Air conditioning, Swimming pool, Basement, Garden, Balcony, Sea/lake view, Built-in kitchen
281578	4500000	4000000	2016-07-23	Security system, Terrace, Jacuzzi, Air conditioning, Swimming pool, Basement, Sauna,  Tennis court, Guest toilet, Garden, Built-in kitchen
281578	4000000	7500000	2016-11-09	Security system, Terrace, Jacuzzi, Air conditioning, Swimming pool, Basement, Sauna,  Tennis court, Guest toilet, Garden, Built-in kitchen
281582	39500000	29500000	2016-11-01	Fireplace, Security system, Accessible for wheelchairs, Guest apartment, Jacuzzi, Air conditioning, Basement, Patio, Sauna, Guest toilet, Sea/lake view, Built-in kitchen, Terrace, Elevator, Mountain view, Swimming pool, Freight Elevator,  Garden, Balcony
281586	3300000	3000000	2016-06-19	Fireplace, Guest apartment, Air conditioning, Basement, Guest toilet, Built-in kitchen, Sea/lake view, Terrace, Elevator, Waterfront, Swimming pool, Garden, Balcony
281593	3200000	3410000	2016-06-01	Fireplace, Terrace, Mountain view, Garden, Balcony, Sea/lake view
281605	0	6500000	2016-03-24	Fireplace, Terrace, Mountain view, Basement, Patio
281609	2900000	3500000	2016-06-24	Security system, Terrace
281614	0	6500000	2016-03-09	Terrace, Accessible for wheelchairs, Jacuzzi, Air conditioning, Swimming pool, Basement, Guest toilet, Garden, Balcony, Sea/lake view, Built-in kitchen
281617	0	12500000	2016-03-11	Security system, Fireplace, Elevator, Terrace, Accessible for wheelchairs, Air conditioning,  Guest toilet, Garden, Built-in kitchen
281617	12500000	10000000	2017-04-14	Security system, Fireplace, Elevator, Terrace, Accessible for wheelchairs, Air conditioning,  Guest toilet, Garden, Built-in kitchen
281617	10000000	11000000	2017-04-19	Security system, Fireplace, Elevator, Terrace, Accessible for wheelchairs, Air conditioning,  Guest toilet, Garden, Built-in kitchen
281617	11000000	10500000	2017-08-03	Security system, Fireplace, Elevator, Terrace, Accessible for wheelchairs, Air conditioning,  Guest toilet, Garden, Built-in kitchen
281645	8450000	8900000	2017-03-31	Pantry, Guest apartment.Open plan, Furnished kitchenExceptional quality, New.Frontline to sea, Walking distance restaurants & bars, Walking distance to harbour, Walking distance to the beach.Aluminium, Double glazed.Unfurnished.Central Music system, Lift, Wine cellar.Cleaning with salt.
281655	0	5900000	2016-04-03	Pantry, Guest apartment.Open plan, Furnished kitchenExceptional quality, New.Frontline to sea, Walking distance restaurants & bars, Walking distance to harbour, Walking distance to the beach.Aluminium, Double glazed.Unfurnished.Central Music system, Lift, Wine cellar.Cleaning with salt.
281659	3500000	2745000	2017-04-27	Fitted kitchenWell kept.Close to golf course, Walking distance restaurants & bars.Air condition h/c, Underfloor heating.Aluminium.Furnished.Automatic irrigation system, Level lawn, Private garden.
281771	2380000	2450000	2016-10-29	Sea Views, Walking Distance to Cafés, Walking distance to shops
281804	2250000	2800000	2016-11-18	Garage, Lift, Walking Distance to Cafés, Walking distance to shops
281827	3500000	3000000	2017-04-01	Kitchen typeFurnished kitchen.ConditionWell kept.Location lifestyleClose to amenities, Close to golf course, Close to the sea, Family Orientated, Privacy, Residential area, Close to harbour, Close to school.HeatingAir condition h/c, C/h oil.WindowsDouble glassed.FurnitureUnfurnished.Extra featuresMarble floors, Central power supply, Central water supply, Barbeque.Pool, spa & sportsPrivate pool.
281833	0	1750000	2016-05-11	Central Heating, Garage, Sea Views, Swimming Pool
281833	1750000	3950000	2017-04-20	Central Heating, Garage, Sea Views, Swimming Pool
281877	10000000	7000000	2017-07-04	Kitchenette, Fitted kitchenUnder construction.Close to amenities, Close to golf course, Close to the sea, Privacy, Relaxing countryside.Air condition h/c, Underfloor heating.Shutters, Wooden.Unfurnished.Marble floors, Wine cellar, Wooden floors. room, Sauna.Private garden.
281885	1295000	1610000	2017-05-10	Well kept.Close to amenities, In the city, Privacy, Walking distance restaurants & bars, Walking distance shopping area.Air condition h/c, C/h gas, Central Heating.Partly furnished.Central water supply.
281899	2995000	3000000	2017-07-29	Open planReform recommended.Close to amenities, In the city, Old town, Walking distance restaurants & bars, Walking distance shopping area.No heating.Unfurnished.Wifi.
281905	2100000	1850000	2017-01-05	Fitted kitchenWell kept.Privacy, Relaxing countryside.C/h oil, Preinstallation air conditioning, Central Heating.Unfurnished.Central power supply.
281969	1750000	1585000	2016-03-18	Fitted kitchenWell kept.Close to amenities, Close to golf course, Close to the sea, Residential area, Close to harbour.Air condition h/c.Blinds.Unfurnished.Alarm system, Office.Billiard room,  room, Jacuzzi, Swimming pool.Level lawn, Old grown garden, Private garden.
281969	1585000	1335000	2016-11-17	Fitted kitchenWell kept.Close to amenities, Close to golf course, Close to the sea, Residential area, Close to harbour.Air condition h/c.Blinds.Unfurnished.Alarm system, Office.Billiard room,  room, Jacuzzi, Swimming pool.Level lawn, Old grown garden, Private garden.
281981	2950000	2450000	2016-06-15	Kitchen typeFitted kitchen.ConditionWell kept.Location lifestyleClose to amenities, Close to the sea, Residential area.HeatingAir condition h/c, Underfloor heating.FurnitureUnfurnished.Extra featuresLift, Phone, Central power supply, Central water supply.Pool, spa & sportsPrivate pool.GardenPrivate garden.
281983	0	1950000	2016-01-20	Furnished kitchenWell kept.Close to amenities, Close to golf course.Double glazed.Furnished.Marble floors, Phone, Well, Central power supply, Central water supply.Swimming pool.
281983	1950000	2250000	2016-08-24	Furnished kitchenWell kept.Close to amenities, Close to golf course.Double glazed.Furnished.Marble floors, Phone, Well, Central power supply, Central water supply.Swimming pool.
281989	3950000	3450000	2017-02-10	Fitted kitchenPrivacy, Residential area.Air condition h/c, Central Heating.Marble floors.Heated private pool.Private garden.
281999	2950000	3500000	2016-07-30	Furnished kitchenWell kept, Unique features, Historic features.Old town, Walking distance restaurants & bars, Walking distance shopping area.Underfloor heating.Unfurnished.Marble floors, Wooden beams, Central power supply, Central water supply.No Pool.
282013	1795000	1980000	2016-05-19	Fitted kitchenReform recommended, Unique features, Historic features.Close to amenities, Close to the sea, Residential area, Close to school.Central Heating.Unfurnished.Office, Wooden beams.Private pool.Automatic irrigation system, Old grown garden, Private garden.
